nombre;abono;distrito;modalidad;mes;anio;fecha;alumno;edad;pago;menor_cantidad;adolescentes_cantidad;adultos_cantidad;all;nombre_sede;count_sede1;count_sede2;count_sede3;taller
Louis;200;Surco;Verano;Febrero;2022;2/02/2022;Derek;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Melissa;200;Miraflores;Verano;Febrero;2022;2/02/2022;Michael;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
William;200;Comas;Escolar;Febrero;2022;2/02/2022;Lori;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Ashley;200;Surco;Escolar;Febrero;2022;2/02/2022;Jerry;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Christine;200;Miraflores;Escolar;Febrero;2022;2/02/2022;Mary;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Charles;200;Molina;Escolar;Febrero;2022;2/02/2022;Amber;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Monica;200;Miraflores;Verano;Febrero;2022;2/02/2022;Terri;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Juan;200;Comas;Verano;Febrero;2022;2/02/2022;Kathleen;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Kenneth;200;SJL;Verano;Febrero;2022;2/02/2022;Frank;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Robert;200;Villa el Salvador;Verano;Febrero;2022;2/02/2022;Daniel;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Matthew;200;Surco;Verano;Febrero;2022;2/02/2022;Krystal;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Charles;200;Miraflores;Verano;Febrero;2022;2/02/2022;James;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Tanner;200;Comas;Verano;Febrero;2022;2/02/2022;Charles;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Beth;200;Surco;Verano;Febrero;2022;2/02/2022;Jessica;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Lindsay;200;Miraflores;Verano;Febrero;2022;2/02/2022;Samuel;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Sharon;200;Molina;Verano;Febrero;2022;2/02/2022;Zachary;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Vincent;200;Miraflores;Verano;Febrero;2022;2/02/2022;Lisa;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Bryan;200;Comas;Verano;Febrero;2022;2/02/2022;Amanda;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Matthew;200;SJL;Verano;Febrero;2022;2/02/2022;Joshua;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Gail;200;Villa el Salvador;Verano;Febrero;2022;2/02/2022;Louis;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Allison;200;Surco;Verano;Febrero;2022;2/02/2022;Bridget;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Wayne;200;Miraflores;Verano;Febrero;2022;2/02/2022;Jeremy;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Valerie;200;Comas;Verano;Febrero;2022;2/02/2022;Mary;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Daniel;200;Surco;Verano;Febrero;2022;2/02/2022;Melissa;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Joseph;200;Miraflores;Verano;Febrero;2022;2/02/2022;Angie;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Amanda;200;Molina;Verano;Febrero;2022;2/02/2022;Judy;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Allison;200;Surco;Verano;Febrero;2022;2/02/2022;Bridget;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Wayne;200;Miraflores;Verano;Febrero;2022;2/02/2022;Jeremy;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Valerie;200;Comas;Verano;Febrero;2022;2/02/2022;Mary;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Daniel;200;Surco;Verano;Febrero;2022;2/02/2022;Melissa;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Joseph;200;Miraflores;Verano;Febrero;2022;2/02/2022;Angie;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Amanda;200;Molina;Verano;Febrero;2022;2/02/2022;Judy;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Joseph;200;Miraflores;Verano;Febrero;2022;2/02/2022;Angie;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Amanda;200;Molina;Verano;Febrero;2022;2/02/2022;Judy;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Ashley;200;Miraflores;Escolar;Marzo;2022;8/03/2022;Theresa;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Danielle;200;Comas;Escolar;Marzo;2022;8/03/2022;Ana;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Paula;200;SJL;Escolar;Marzo;2022;8/03/2022;Amanda;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Kayla;200;Villa el Salvador;Escolar;Marzo;2022;8/03/2022;Barbara;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Louis;200;Surco;Escolar;Marzo;2022;8/03/2022;Derek;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Monica;200;Miraflores;Escolar;Marzo;2022;8/03/2022;Terri;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Matthew;200;Surco;Escolar;Marzo;2022;8/03/2022;Krystal;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Charles;200;Miraflores;Escolar;Marzo;2022;8/03/2022;James;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Tanner;200;Comas;Escolar;Marzo;2022;8/03/2022;Charles;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Beth;200;Surco;Escolar;Marzo;2022;8/03/2022;Jessica;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Lindsay;200;Miraflores;Escolar;Marzo;2022;8/03/2022;Samuel;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Sharon;200;Molina;Escolar;Marzo;2022;8/03/2022;Zachary;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Joseph;200;Miraflores;Escolar;Marzo;2022;8/03/2022;Angie;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Amanda;200;Molina;Escolar;Marzo;2022;8/03/2022;Judy;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Mary;200;Comas;Otonio;Agosto;2019;25/05/2019;Ryan;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Dibujo
Rebecca;200;Comas;Primavera;Octubre;2019;25/03/2019;Colleen;9;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Caroline;200;Surco;Invierno;Octubre;2019;26/10/2019;Sara;9;Efectivo;1;0;0;1;Sede 1;1;0;0;Manga
Robert;200;Brenia;Escolar;Junio;2019;14/05/2019;Mark;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Donna;200;Brenia;Primavera;Febrero;2019;23/01/2019;Amanda;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Lettering
Gail;200;Miraflores;Otonio;Junio;2019;22/09/2019;Veronica;9;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Michael;200;Brenia;Escolar;Marzo;2019;12/04/2019;Michael;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Debra;200;Brenia;Otonio;Marzo;2019;17/01/2019;Cathy;9;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Steven;200;Brenia;Invierno;Febrero;2019;26/08/2019;Danny;9;PLIN;1;0;0;1;Sede 1;1;0;0;Pintura
Ashley;200;SJL;Otonio;Julio;2019;27/01/2019;Brandon;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Michelle;200;Molina;Verano;Diciembre;2019;29/01/2019;Adam;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Lettering
Samuel;200;Surco;Invierno;Marzo;2019;10/09/2019;Karen;9;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Kimberly;200;Molina;Verano;Agosto;2019;22/10/2019;Amber;9;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Anna;200;Surco;Verano;Febrero;2019;13/08/2019;Vickie;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Comic
Steven;200;SJL;Invierno;Setiembre;2019;16/08/2019;William;9;Efectivo;1;0;0;1;Sede 3;0;0;1;Lettering
Regina;200;Surco;Otonio;Enero;2019;15/06/2019;Jessica;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Manga
Christine;200;Miraflores;Primavera;Abril;2020;6/07/2020;Ryan;9;BVBA;1;0;0;1;Sede 3;0;0;1;Comic
Billy;200;Comas;Verano;Junio;2020;2/07/2020;John;9;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Christopher;200;Brenia;Otonio;Diciembre;2020;12/10/2020;Donald;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Kyle;200;Brenia;Otonio;Julio;2020;17/09/2020;Leslie;9;Yape;1;0;0;1;Sede 3;0;0;1;Comic
Craig;200;Molina;Verano;Junio;2020;6/12/2020;David;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Paul;200;Villa el Salvador;Escolar;Diciembre;2020;17/10/2020;Mark;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Manga
Alicia;200;Comas;Primavera;Noviembre;2020;25/04/2020;Susan;9;BCP;1;0;0;1;Sede 1;1;0;0;Pintura
Katrina;200;Comas;Primavera;Marzo;2020;5/12/2020;Amy;9;Yape;1;0;0;1;Sede 1;1;0;0;Lettering
Caleb;200;Villa el Salvador;Primavera;Enero;2020;15/04/2020;John;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Christopher;200;Molina;Invierno;Abril;2020;17/10/2020;Paul;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
David;200;Brenia;Escolar;Noviembre;2020;19/12/2020;Robert;9;BVBA;1;0;0;1;Sede 3;0;0;1;Comic
Christopher;200;Miraflores;Invierno;Octubre;2020;20/03/2020;Sonya;9;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Mark;200;Villa el Salvador;Verano;Agosto;2020;12/12/2020;Christopher;9;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Terrance;200;Miraflores;Verano;Enero;2020;29/10/2020;Jim;9;Efectivo;1;0;0;1;Sede 3;0;0;1;Lettering
Paul;200;Villa el Salvador;Primavera;Diciembre;2020;31/08/2020;Robert;9;BVBA;1;0;0;1;Sede 3;0;0;1;Manga
Clinton;200;Miraflores;Invierno;Noviembre;2020;15/08/2020;Cameron;9;BVBA;1;0;0;1;Sede 3;0;0;1;Comic
Jessica;200;Comas;Primavera;Octubre;2020;21/07/2020;Paul;9;Efectivo;1;0;0;1;Sede 1;1;0;0;Dibujo
Christopher;200;Comas;Otonio;Enero;2020;4/04/2020;Randy;9;BVBA;1;0;0;1;Sede 3;0;0;1;Lettering
Michael;200;SJL;Primavera;Enero;2020;5/11/2020;Eric;9;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Kathryn;200;Molina;Primavera;Marzo;2020;24/12/2020;Jonathan;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Robert;200;Comas;Escolar;Noviembre;2020;9/11/2020;Samuel;9;Yape;1;0;0;1;Sede 3;0;0;1;Lettering
Corey;200;Miraflores;Escolar;Noviembre;2020;21/08/2020;Jonathan;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Elizabeth;200;Miraflores;Verano;Marzo;2020;4/03/2020;Aimee;9;PLIN;1;0;0;1;Sede 3;0;0;1;Pintura
Richard;200;Surco;Primavera;Abril;2023;14/06/2023;Christina;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Dibujo
James;200;Villa el Salvador;Verano;Setiembre;2023;29/07/2023;Mary;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Amanda;200;Comas;Escolar;Mayo;2023;18/12/2023;Robert;9;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Alisha;200;Molina;Verano;Setiembre;2023;24/01/2023;Rachel;11;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Alison;200;Surco;Invierno;Febrero;2023;12/08/2023;Rebecca;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Lettering
Michael;200;Surco;Invierno;Enero;2023;9/06/2023;Alicia;9;PLIN;1;0;0;1;Sede 2;0;1;0;Manga
Caleb;200;Brenia;Escolar;Setiembre;2023;6/06/2023;Tyler;11;PLIN;1;0;0;1;Sede 1;1;0;0;Dibujo
Peter;200;Surco;Escolar;Abril;2023;6/10/2023;Alexis;9;Yape;1;0;0;1;Sede 1;1;0;0;Pintura
James;200;Comas;Otonio;Enero;2023;2/09/2023;Jeremy;9;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Robert;200;SJL;Invierno;Setiembre;2023;8/04/2023;Michael;11;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Timothy;200;Surco;Otonio;Octubre;2023;27/10/2023;Michael;9;BVBA;1;0;0;1;Sede 1;1;0;0;Dibujo
Shannon;200;SJL;Escolar;Octubre;2023;17/07/2023;Christopher;9;BVBA;1;0;0;1;Sede 2;0;1;0;Comic
Amanda;200;Miraflores;Primavera;Mayo;2023;14/04/2023;Brian;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Pintura
Rachel;200;Brenia;Primavera;Setiembre;2023;12/08/2023;Jeanne;9;Efectivo;1;0;0;1;Sede 3;0;0;1;Dibujo
Christopher;200;Molina;Primavera;Octubre;2023;17/07/2023;Michelle;9;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Colleen;200;Molina;Escolar;Marzo;2023;20/12/2023;Lynn;9;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Zachary;200;Comas;Invierno;Junio;2023;8/02/2023;Madison;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Rita;200;Miraflores;Otonio;Marzo;2023;28/12/2023;Mark;9;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Joy;200;Comas;Otonio;Setiembre;2023;7/02/2023;Brenda;11;BCP;1;0;0;1;Sede 2;0;1;0;Comic
Antonio;200;Comas;Escolar;Setiembre;2023;29/06/2023;Matthew;10;BCP;1;0;0;1;Sede 1;1;0;0;Comic
James;200;Molina;Primavera;Setiembre;2023;24/12/2023;Christopher;9;Yape;1;0;0;1;Sede 2;0;1;0;Manga
Jose;200;Surco;Primavera;Julio;2019;24/09/2019;Charles;8;Scotiabank;1;0;0;1;Sede 1;1;0;0;Pintura
Dana;200;Molina;Invierno;Junio;2019;4/12/2019;Charles;8;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Joe;200;SJL;Primavera;Abril;2019;14/01/2019;Jonathan;8;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Christine;200;Brenia;Otonio;Febrero;2019;27/12/2019;Francisco;8;Yape;1;0;0;1;Sede 2;0;1;0;Lettering
Rebecca;200;SJL;Primavera;Marzo;2019;24/05/2019;Nicholas;8;Yape;1;0;0;1;Sede 3;0;0;1;Comic
Susan;200;Molina;Verano;Agosto;2019;3/08/2019;Matthew;8;PLIN;1;0;0;1;Sede 2;0;1;0;Pintura
David;200;Miraflores;Verano;Agosto;2019;30/05/2019;Rebecca;8;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
David;200;Miraflores;Invierno;Febrero;2019;24/12/2019;Tara;8;BVBA;1;0;0;1;Sede 1;1;0;0;Lettering
Mary;200;Molina;Invierno;Diciembre;2019;27/07/2019;Melissa;8;BCP;1;0;0;1;Sede 1;1;0;0;Pintura
Derek;200;Comas;Escolar;Diciembre;2019;5/05/2019;Gregory;8;Efectivo;1;0;0;1;Sede 3;0;0;1;Manga
Sandra;200;Miraflores;Escolar;Octubre;2019;23/10/2019;Brian;8;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Whitney;200;Molina;Primavera;Diciembre;2019;15/08/2019;Michael;8;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Renee;200;Comas;Primavera;Junio;2019;21/06/2019;Matthew;8;Yape;1;0;0;1;Sede 3;0;0;1;Dibujo
Matthew;200;Miraflores;Verano;Noviembre;2019;28/09/2019;Eric;8;Scotiabank;1;0;0;1;Sede 3;0;0;1;Lettering
Heather;200;Surco;Verano;Mayo;2019;28/03/2019;Darrell;8;Scotiabank;1;0;0;1;Sede 2;0;1;0;Manga
Danny;200;Comas;Verano;Enero;2019;12/11/2019;Suzanne;8;Efectivo;1;0;0;1;Sede 2;0;1;0;Lettering
Michael;200;Comas;Primavera;Diciembre;2019;12/04/2019;Richard;8;Yape;1;0;0;1;Sede 1;1;0;0;Lettering
Johnathan;200;Surco;Otonio;Mayo;2019;19/12/2019;Michael;8;Efectivo;1;0;0;1;Sede 1;1;0;0;Manga
James;200;Brenia;Otonio;Mayo;2019;3/08/2019;Adam;8;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Pamela;200;Brenia;Escolar;Noviembre;2019;26/09/2019;Kimberly;8;PLIN;1;0;0;1;Sede 3;0;0;1;Comic
Patricia;200;Brenia;Escolar;Diciembre;2019;19/10/2019;Brad;8;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Samuel;200;Villa el Salvador;Invierno;Diciembre;2020;2/10/2020;Lindsay;8;PLIN;1;0;0;1;Sede 2;0;1;0;Manga
Peter;200;Miraflores;Escolar;Febrero;2020;31/10/2020;William;8;Scotiabank;1;0;0;1;Sede 1;1;0;0;Dibujo
George;200;Surco;Primavera;Febrero;2020;23/06/2020;Cassandra;8;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Heidi;200;Comas;Invierno;Enero;2020;19/10/2020;Emily;8;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Samuel;200;Miraflores;Primavera;Setiembre;2020;4/01/2020;Michaela;8;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Caitlin;200;Miraflores;Invierno;Mayo;2020;8/03/2020;Curtis;8;PLIN;1;0;0;1;Sede 3;0;0;1;Comic
Sarah;200;Villa el Salvador;Verano;Diciembre;2020;5/09/2020;Lisa;8;Yape;1;0;0;1;Sede 2;0;1;0;Dibujo
Carlos;200;Molina;Escolar;Agosto;2020;17/04/2020;Abigail;8;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Justin;200;Surco;Escolar;Marzo;2020;10/02/2020;Scott;8;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Ashley;200;Miraflores;Escolar;Noviembre;2020;2/01/2020;Kathleen;8;PLIN;1;0;0;1;Sede 3;0;0;1;Dibujo
Victor;200;Molina;Primavera;Enero;2020;10/03/2020;Thomas;8;BCP;1;0;0;1;Sede 3;0;0;1;Pintura
Barbara;200;Miraflores;Otonio;Mayo;2020;13/08/2020;Philip;8;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Brittany;200;Molina;Verano;Enero;2020;27/11/2020;Valerie;8;Yape;1;0;0;1;Sede 3;0;0;1;Dibujo
Jeffrey;200;Surco;Verano;Abril;2020;4/03/2020;Brittany;8;Scotiabank;1;0;0;1;Sede 2;0;1;0;Lettering
Katherine;200;Comas;Verano;Mayo;2020;13/09/2020;John;8;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Ricky;200;Surco;Verano;Febrero;2020;10/09/2020;Amber;8;Efectivo;1;0;0;1;Sede 2;0;1;0;Pintura
Janet;200;Molina;Invierno;Diciembre;2020;15/06/2020;Danielle;8;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Jason;200;Villa el Salvador;Invierno;Enero;2020;2/09/2020;Pamela;8;BCP;1;0;0;1;Sede 1;1;0;0;Pintura
Vincent;200;Villa el Salvador;Invierno;Enero;2020;19/03/2020;Matthew;8;Efectivo;1;0;0;1;Sede 2;0;1;0;Pintura
Miguel;200;Comas;Invierno;Marzo;2020;21/09/2020;Tyler;8;BCP;1;0;0;1;Sede 3;0;0;1;Lettering
Antonio;200;Villa el Salvador;Primavera;Agosto;2020;2/02/2020;Sydney;8;Efectivo;1;0;0;1;Sede 3;0;0;1;Comic
Ryan;200;Villa el Salvador;Otonio;Abril;2020;15/01/2020;Matthew;8;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Tony;200;Surco;Otonio;Enero;2020;22/09/2020;Larry;8;BVBA;1;0;0;1;Sede 3;0;0;1;Manga
Denise;200;Molina;Escolar;Febrero;2020;23/02/2020;Brittney;8;PLIN;1;0;0;1;Sede 1;1;0;0;Lettering
Cody;200;Brenia;Otonio;Marzo;2020;1/04/2020;Carl;8;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Jack;200;Brenia;Otonio;Octubre;2020;21/03/2020;Connor;8;BVBA;1;0;0;1;Sede 1;1;0;0;Manga
Cindy;200;SJL;Invierno;Enero;2020;5/02/2020;Annette;8;Yape;1;0;0;1;Sede 3;0;0;1;Lettering
Sherri;200;Villa el Salvador;Invierno;Junio;2020;13/06/2020;Lori;8;PLIN;1;0;0;1;Sede 3;0;0;1;Lettering
Theresa;200;Villa el Salvador;Primavera;Julio;2020;5/07/2020;Michael;8;Yape;1;0;0;1;Sede 3;0;0;1;Dibujo
Edwin;200;Miraflores;Invierno;Marzo;2020;28/04/2020;Tina;8;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Eric;200;SJL;Escolar;Julio;2020;16/12/2020;Adam;8;Efectivo;1;0;0;1;Sede 1;1;0;0;Dibujo
Jeffrey;200;Miraflores;Escolar;Marzo;2023;3/05/2023;Roger;8;Yape;1;0;0;1;Sede 1;1;0;0;Pintura
David;200;SJL;Primavera;Agosto;2023;12/01/2023;Robert;8;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Michelle;200;Comas;Primavera;Setiembre;2023;28/10/2023;Jessica;9;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Mary;200;Molina;Verano;Julio;2023;9/04/2023;Heather;8;PLIN;1;0;0;1;Sede 3;0;0;1;Comic
John;200;Surco;Otonio;Mayo;2023;27/11/2023;Anna;8;BVBA;1;0;0;1;Sede 3;0;0;1;Comic
Gregory;200;Brenia;Verano;Junio;2023;25/08/2023;Wayne;8;Scotiabank;1;0;0;1;Sede 2;0;1;0;Lettering
Mary;200;Villa el Salvador;Invierno;Mayo;2023;7/10/2023;Bobby;8;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Amanda;200;Comas;Invierno;Octubre;2023;13/02/2023;Jasmine;8;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Thomas;200;Surco;Primavera;Mayo;2023;16/09/2023;Christina;8;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Tiffany;200;Surco;Verano;Marzo;2023;20/06/2023;Joshua;8;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Andrew;200;Miraflores;Verano;Mayo;2023;29/03/2023;Ian;8;BCP;1;0;0;1;Sede 3;0;0;1;Pintura
Brian;200;Villa el Salvador;Primavera;Mayo;2023;30/12/2023;Stephanie;8;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Stephanie;200;Brenia;Invierno;Abril;2023;9/02/2023;David;8;BVBA;1;0;0;1;Sede 1;1;0;0;Manga
Kimberly;200;Brenia;Invierno;Junio;2023;2/03/2023;Kendra;8;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Autumn;200;Miraflores;Otonio;Abril;2023;18/11/2023;Sandra;8;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Brian;200;Molina;Verano;Enero;2022;2/01/2022;Lawrence;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Allison;200;Molina;Verano;Enero;2022;2/01/2022;William;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Adam;200;Molina;Verano;Enero;2022;2/01/2022;Jeffrey;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Brian;200;Molina;Verano;Febrero;2022;2/02/2022;Lawrence;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Allison;200;Molina;Verano;Febrero;2022;2/02/2022;William;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Adam;200;Molina;Verano;Febrero;2022;2/02/2022;Jeffrey;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Brian;200;Molina;Escolar;Marzo;2022;8/03/2022;Lawrence;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Allison;200;Molina;Escolar;Marzo;2022;8/03/2022;William;7;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Karen;200;Comas;Invierno;Mayo;2019;12/04/2019;Michael;7;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Robert;200;Molina;Verano;Marzo;2019;25/09/2019;Connor;7;Scotiabank;1;0;0;1;Sede 3;0;0;1;Dibujo
Andrew;200;Brenia;Escolar;Mayo;2019;14/09/2019;Kevin;7;Scotiabank;1;0;0;1;Sede 2;0;1;0;Pintura
Tina;200;Villa el Salvador;Primavera;Diciembre;2019;25/06/2019;Scott;7;BVBA;1;0;0;1;Sede 2;0;1;0;Manga
Richard;200;Villa el Salvador;Primavera;Diciembre;2019;7/03/2019;Richard;7;Yape;1;0;0;1;Sede 1;1;0;0;Lettering
Jeremy;200;Surco;Primavera;Octubre;2019;23/07/2019;Sabrina;7;Scotiabank;1;0;0;1;Sede 3;0;0;1;Lettering
Jessica;200;Villa el Salvador;Primavera;Febrero;2019;30/04/2019;Rachel;7;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Joshua;200;Surco;Primavera;Agosto;2019;25/11/2019;Frederick;7;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Tiffany;200;Brenia;Primavera;Abril;2019;5/06/2019;Melissa;7;Scotiabank;1;0;0;1;Sede 2;0;1;0;Pintura
Brandon;200;Villa el Salvador;Verano;Diciembre;2019;12/01/2019;Mary;7;Scotiabank;1;0;0;1;Sede 2;0;1;0;Manga
Thomas;200;Miraflores;Otonio;Setiembre;2019;19/11/2019;William;7;Scotiabank;1;0;0;1;Sede 1;1;0;0;Manga
Mary;200;Brenia;Invierno;Agosto;2019;28/06/2019;Katie;7;PLIN;1;0;0;1;Sede 1;1;0;0;Pintura
Alyssa;200;Surco;Otonio;Diciembre;2019;10/01/2019;Jessica;7;BVBA;1;0;0;1;Sede 3;0;0;1;Lettering
Penny;200;Villa el Salvador;Otonio;Agosto;2019;15/07/2019;Rachel;7;PLIN;1;0;0;1;Sede 3;0;0;1;Manga
Laura;200;Brenia;Invierno;Abril;2019;24/05/2019;David;7;BCP;1;0;0;1;Sede 3;0;0;1;Pintura
Pamela;200;Villa el Salvador;Primavera;Junio;2019;5/11/2019;Carolyn;7;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Nicole;200;Villa el Salvador;Escolar;Enero;2019;9/08/2019;Kelsey;7;BCP;1;0;0;1;Sede 3;0;0;1;Pintura
Marcus;200;Miraflores;Otonio;Diciembre;2019;6/10/2019;Steven;7;BCP;1;0;0;1;Sede 3;0;0;1;Comic
Laura;200;Brenia;Primavera;Octubre;2019;11/02/2019;Mark;7;Yape;1;0;0;1;Sede 2;0;1;0;Dibujo
Daniel;200;Miraflores;Invierno;Octubre;2019;2/09/2019;Matthew;7;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Cynthia;200;Molina;Invierno;Diciembre;2020;31/05/2020;Terri;7;Scotiabank;1;0;0;1;Sede 2;0;1;0;Manga
Robert;200;SJL;Escolar;Setiembre;2020;6/12/2020;Larry;7;Yape;1;0;0;1;Sede 2;0;1;0;Comic
